id_cliente,idade_cliente,genero,nivel_educacional,estado_civil,num_dependentes,ctg_renda_anual,ctg_cartao_credito,limite_credito_cartao,sld_tot_rotativo_cartao,credito_disponivel_media_12_meses,taxa_media_utilizacao_cartao,meses_relacionamento,num_produtos_detidos,meses_inativos_ultimo_12_meses,num_contatos_ultimo_12_meses,tot_cont_transacoes_ultimo_12_meses,vlr_tot_transacoes_ultimo_12_meses,dif_vlr_transacao_t4_t1,dif_cont_transacao_t4_t1,conta_encerrada,probabilidade_encerramento
719326758,52,F,DOCTORATE,MARRIED,0,LESS THAN 40K,BLUE,4353,1489,2864,0.342,36,4,3,2,85,9226,0.945,1.073,ATTRITED CUSTOMER,98.8437
708733983,50,F,DOCTORATE,SINGLE,1,40K - 60K,BLUE,5349,2391,2958,0.447,36,6,3,2,46,2122,0.671,0.394,ATTRITED CUSTOMER,98.8342
794675058,36,M,GRADUATE,MARRIED,3,80K - 120K,BLUE,5015,1963,3052,0.391,21,5,3,2,43,2491,0.881,0.87,ATTRITED CUSTOMER,98.833
772574283,50,F,GRADUATE,MARRIED,2,40K - 60K,BLUE,7191,0,7191,0.0,40,3,1,4,30,1654,0.565,0.579,ATTRITED CUSTOMER,98.8224
710138883,47,F,GRADUATE,UNKNOWN,3,LESS THAN 40K,BLUE,8109,0,8109,0.0,36,5,2,2,43,1835,0.601,0.344,ATTRITED CUSTOMER,98.8197
789241308,54,F,UNKNOWN,UNKNOWN,2,LESS THAN 40K,BLUE,1438,0,1438,0.0,39,4,3,3,41,2145,0.72,0.519,ATTRITED CUSTOMER,98.8116
717172308,45,F,HIGHSCHOOL,MARRIED,3,40K - 60K,BLUE,3304,0,3304,0.0,37,4,2,4,32,1731,0.532,0.28,ATTRITED CUSTOMER,98.8074
714014733,33,M,COLLEGE,SINGLE,2,80K - 120K,BLUE,9642,1431,8211,0.148,36,4,3,2,33,2172,0.561,0.571,ATTRITED CUSTOMER,98.7953
708684108,46,F,GRADUATE,MARRIED,4,40K - 60K,BLUE,4152,1446,2706,0.348,34,5,3,1,30,2218,0.826,0.304,ATTRITED CUSTOMER,98.7938
717477783,49,F,UNKNOWN,SINGLE,4,LESS THAN 40K,SILVER,10195,2389,7806,0.234,37,1,2,2,36,1563,0.427,0.44,ATTRITED CUSTOMER,98.7891
742865883,46,F,UNKNOWN,SINGLE,3,40K - 60K,BLUE,9110,2517,6593,0.276,39,4,3,3,69,5290,1.052,0.816,ATTRITED CUSTOMER,98.7877
712927383,51,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,BLUE,1438,642,796,0.446,36,3,3,3,49,1939,0.405,0.4,ATTRITED CUSTOMER,98.7695
717930483,37,M,GRADUATE,SINGLE,2,MORE THAN 120K,BLUE,5616,0,5616,0.0,25,3,3,0,31,1564,0.995,0.476,ATTRITED CUSTOMER,98.7667
708455883,57,M,GRADUATE,SINGLE,1,80K - 120K,BLUE,10244,861,9383,0.084,36,2,3,2,29,1127,0.78,0.381,ATTRITED CUSTOMER,98.7594
713153733,49,F,GRADUATE,UNKNOWN,2,LESS THAN 40K,BLUE,2520,1473,1047,0.585,29,6,3,3,36,2061,0.515,0.241,ATTRITED CUSTOMER,98.7586
797150733,44,M,UNKNOWN,SINGLE,3,40K - 60K,BLUE,1643,0,1643,0.0,38,5,2,2,39,1754,0.6,0.56,ATTRITED CUSTOMER,98.7545
717390408,49,F,UNEDUCATED,MARRIED,4,40K - 60K,BLUE,4167,0,4167,0.0,36,5,2,3,87,7590,0.581,0.776,ATTRITED CUSTOMER,98.7475
718250883,59,F,HIGHSCHOOL,MARRIED,2,UNKNOWN,BLUE,3875,1397,2478,0.361,51,3,3,3,49,2312,0.573,0.581,ATTRITED CUSTOMER,98.7407
717457008,43,M,UNEDUCATED,SINGLE,3,40K - 60K,BLUE,9267,0,9267,0.0,36,3,3,3,90,7991,0.866,1.093,ATTRITED CUSTOMER,98.7405
708703308,35,F,UNKNOWN,MARRIED,1,40K - 60K,BLUE,2045,1707,338,0.835,26,6,4,4,39,2183,0.577,0.696,ATTRITED CUSTOMER,98.7326
785262333,46,M,UNEDUCATED,UNKNOWN,5,40K - 60K,BLUE,6185,1960,4225,0.317,40,5,4,3,45,2225,0.669,0.875,ATTRITED CUSTOMER,98.7303
797491683,45,M,UNKNOWN,MARRIED,5,80K - 120K,SILVER,34516,1964,32552,0.057,39,2,2,3,49,2234,0.624,0.361,ATTRITED CUSTOMER,98.7187
717219933,47,F,UNKNOWN,SINGLE,3,LESS THAN 40K,BLUE,2402,628,1774,0.261,35,4,3,6,48,1930,0.689,0.6,ATTRITED CUSTOMER,98.7154
712602708,36,M,UNKNOWN,UNKNOWN,3,80K - 120K,BLUE,1815,0,1815,0.0,36,4,1,2,34,2039,0.478,0.36,ATTRITED CUSTOMER,98.7125
720655833,48,F,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,2913,0,2913,0.0,30,2,3,2,56,4955,1.058,0.806,ATTRITED CUSTOMER,98.704
715799808,52,M,HIGHSCHOOL,SINGLE,0,60K - 80K,BLUE,3764,0,3764,0.0,39,4,3,2,69,6574,0.776,0.865,ATTRITED CUSTOMER,98.6942
711167808,40,M,UNKNOWN,SINGLE,4,60K - 80K,BLUE,18975,0,18975,0.0,30,4,3,6,65,4803,1.028,0.548,ATTRITED CUSTOMER,98.6922
803216433,43,F,GRADUATE,MARRIED,5,LESS THAN 40K,SILVER,14806,2517,12289,0.17,33,6,3,2,57,4804,0.558,0.462,ATTRITED CUSTOMER,98.6861
813449508,61,M,GRADUATE,MARRIED,0,60K - 80K,BLUE,9918,850,9068,0.086,56,6,2,3,40,2485,0.688,0.29,ATTRITED CUSTOMER,98.6809
778868958,42,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,1929,1673,256,0.867,23,3,3,3,36,857,0.835,1.118,ATTRITED CUSTOMER,98.6774
708229308,49,F,UNKNOWN,MARRIED,2,LESS THAN 40K,BLUE,3243,0,3243,0.0,41,5,2,2,71,6059,0.685,0.821,ATTRITED CUSTOMER,98.6717
715830558,50,M,UNEDUCATED,UNKNOWN,2,MORE THAN 120K,BLUE,34516,397,34119,0.012,38,6,2,1,81,7454,0.914,0.841,ATTRITED CUSTOMER,98.659
716056158,63,M,GRADUATE,SINGLE,0,60K - 80K,BLUE,11619,0,11619,0.0,51,3,3,3,49,2395,0.631,0.361,ATTRITED CUSTOMER,98.6581
710819733,56,M,GRADUATE,MARRIED,3,MORE THAN 120K,BLUE,12211,0,12211,0.0,36,5,1,1,29,903,0.642,0.526,ATTRITED CUSTOMER,98.653
821724483,48,M,UNKNOWN,SINGLE,4,40K - 60K,BLUE,11272,1744,9528,0.155,43,2,3,2,34,1455,0.347,0.214,ATTRITED CUSTOMER,98.6479
771723408,37,F,UNKNOWN,SINGLE,2,LESS THAN 40K,BLUE,1690,0,1690,0.0,25,3,2,4,60,2645,0.69,0.622,ATTRITED CUSTOMER,98.6472
718504233,43,F,UNEDUCATED,MARRIED,4,LESS THAN 40K,BLUE,2082,1794,288,0.862,30,2,2,3,48,3423,0.735,0.92,ATTRITED CUSTOMER,98.6336
826421958,46,F,HIGHSCHOOL,MARRIED,1,LESS THAN 40K,BLUE,1438,0,1438,0.0,42,5,4,1,44,1843,0.637,0.63,ATTRITED CUSTOMER,98.6184
709297608,38,M,COLLEGE,SINGLE,3,80K - 120K,BLUE,1438,0,1438,0.0,26,3,3,2,32,1585,0.399,0.455,ATTRITED CUSTOMER,98.5892
716754783,43,M,HIGHSCHOOL,MARRIED,4,MORE THAN 120K,BLUE,17228,1331,15897,0.077,30,3,2,3,44,2229,0.519,0.375,ATTRITED CUSTOMER,98.5827
714164808,42,F,GRADUATE,MARRIED,4,40K - 60K,BLUE,2918,0,2918,0.0,33,4,3,2,54,2056,0.559,0.459,ATTRITED CUSTOMER,98.5786
721365033,37,M,UNEDUCATED,SINGLE,3,40K - 60K,BLUE,1696,0,1696,0.0,36,3,2,4,43,2095,0.857,0.536,ATTRITED CUSTOMER,98.5652
789777408,26,F,POSTGRADUATE,SINGLE,0,LESS THAN 40K,BLUE,1442,1428,14,0.99,15,3,2,3,26,1134,0.496,0.238,ATTRITED CUSTOMER,98.5628
719018208,52,F,DOCTORATE,MARRIED,0,UNKNOWN,BLUE,7210,0,7210,0.0,46,6,4,3,36,2516,0.769,0.8,ATTRITED CUSTOMER,98.5622
714983283,39,F,HIGHSCHOOL,SINGLE,3,LESS THAN 40K,BLUE,3651,0,3651,0.0,36,6,1,3,19,862,0.977,1.111,ATTRITED CUSTOMER,98.5536
708519108,46,F,GRADUATE,MARRIED,1,UNKNOWN,BLUE,2694,1576,1118,0.585,24,3,3,2,57,2041,0.494,0.9,ATTRITED CUSTOMER,98.552
710015733,41,F,DOCTORATE,DIVORCED,1,LESS THAN 40K,BLUE,2029,621,1408,0.306,30,3,3,1,37,3142,1.001,0.85,ATTRITED CUSTOMER,98.5512
714543633,45,F,UNKNOWN,SINGLE,3,LESS THAN 40K,BLUE,7500,0,7500,0.0,36,1,2,5,78,8024,0.576,0.696,ATTRITED CUSTOMER,98.5427
712841883,50,M,COLLEGE,SINGLE,3,80K - 120K,SILVER,34516,2517,31999,0.073,36,3,3,2,66,7155,0.735,0.65,ATTRITED CUSTOMER,98.5405
771795933,49,M,UNKNOWN,SINGLE,4,MORE THAN 120K,BLUE,34516,2517,31999,0.073,38,3,3,4,55,2376,0.7,0.486,ATTRITED CUSTOMER,98.5376
821889858,50,F,DOCTORATE,SINGLE,1,UNKNOWN,BLUE,1970,1477,493,0.75,46,6,4,3,44,2493,0.662,0.571,ATTRITED CUSTOMER,98.5327
718732833,56,F,COLLEGE,SINGLE,1,LESS THAN 40K,BLUE,2783,1763,1020,0.633,48,4,2,2,42,3967,0.344,0.4,ATTRITED CUSTOMER,98.5141
715701033,43,M,GRADUATE,MARRIED,2,80K - 120K,BLUE,2111,1761,350,0.834,33,5,3,3,46,2112,0.753,0.769,ATTRITED CUSTOMER,98.5102
714948858,50,F,UNKNOWN,SINGLE,2,LESS THAN 40K,BLUE,3647,2517,1130,0.69,36,3,2,2,58,2935,0.842,0.933,ATTRITED CUSTOMER,98.5101
717103758,63,M,GRADUATE,SINGLE,0,UNKNOWN,BLUE,18550,0,18550,0.0,55,5,0,2,42,2616,0.908,0.826,ATTRITED CUSTOMER,98.501
712751133,42,M,DOCTORATE,SINGLE,3,60K - 80K,BLUE,11328,1369,9959,0.121,35,3,3,3,42,1829,0.585,0.312,ATTRITED CUSTOMER,98.4964
822955008,63,M,GRADUATE,SINGLE,1,60K - 80K,BLUE,9569,0,9569,0.0,56,3,3,2,49,2287,0.94,0.581,ATTRITED CUSTOMER,98.4937
714549558,41,F,GRADUATE,MARRIED,2,40K - 60K,BLUE,9576,0,9576,0.0,32,3,2,2,49,2362,0.817,0.4,ATTRITED CUSTOMER,98.4895
822170733,45,F,COLLEGE,SINGLE,4,LESS THAN 40K,BLUE,3785,2517,1268,0.665,41,6,3,2,54,2401,0.574,0.742,ATTRITED CUSTOMER,98.4842
708323208,49,F,UNEDUCATED,MARRIED,3,LESS THAN 40K,BLUE,1522,0,1522,0.0,36,4,2,4,36,2241,0.482,0.8,ATTRITED CUSTOMER,98.468
793712658,52,M,GRADUATE,MARRIED,3,80K - 120K,BLUE,15011,2517,12494,0.168,46,4,2,3,36,1821,0.713,0.385,ATTRITED CUSTOMER,98.4671
716873733,43,F,POSTGRADUATE,DIVORCED,4,LESS THAN 40K,BLUE,3556,2517,1039,0.708,30,4,3,3,53,2639,0.651,0.71,ATTRITED CUSTOMER,98.4609
714848958,47,F,GRADUATE,SINGLE,2,LESS THAN 40K,GOLD,15109,897,14212,0.059,37,6,2,1,43,2315,0.494,0.303,ATTRITED CUSTOMER,98.4596
802243458,48,M,DOCTORATE,SINGLE,2,40K - 60K,BLUE,2760,0,2760,0.0,42,6,3,2,34,1759,0.576,0.214,ATTRITED CUSTOMER,98.4548
821768658,52,M,UNKNOWN,SINGLE,0,MORE THAN 120K,BLUE,13114,2247,10867,0.171,48,4,5,5,51,2474,1.003,0.417,ATTRITED CUSTOMER,98.4474
709505808,45,F,COLLEGE,SINGLE,3,UNKNOWN,BLUE,4345,2198,2147,0.506,33,5,3,4,31,1918,0.465,0.292,ATTRITED CUSTOMER,98.447
788739633,38,M,UNKNOWN,MARRIED,1,MORE THAN 120K,BLUE,2106,238,1868,0.113,16,3,1,4,40,2136,0.61,0.905,ATTRITED CUSTOMER,98.4434
717874533,46,M,HIGHSCHOOL,SINGLE,2,40K - 60K,BLUE,6362,0,6362,0.0,36,5,2,2,51,1968,0.596,0.759,ATTRITED CUSTOMER,98.4376
709444983,38,F,UNEDUCATED,SINGLE,3,40K - 60K,BLUE,2435,2432,3,0.999,30,3,2,3,32,1460,0.12,0.103,ATTRITED CUSTOMER,98.4231
709991883,53,M,GRADUATE,MARRIED,1,80K - 120K,BLUE,6214,1147,5067,0.185,42,2,1,2,35,938,0.861,0.75,ATTRITED CUSTOMER,98.4178
718345233,45,F,GRADUATE,UNKNOWN,2,LESS THAN 40K,BLUE,3240,2517,723,0.777,35,6,3,3,41,1904,0.636,0.519,EXISTING CUSTOMER,98.414
712044558,51,F,UNEDUCATED,SINGLE,1,LESS THAN 40K,SILVER,14563,1309,13254,0.09,41,6,2,3,70,6408,0.708,0.944,ATTRITED CUSTOMER,98.413
788673708,57,F,HIGHSCHOOL,MARRIED,2,40K - 60K,BLUE,1438,0,1438,0.0,45,2,1,3,35,1254,1.036,0.842,ATTRITED CUSTOMER,98.4074
758753283,52,M,DOCTORATE,MARRIED,3,MORE THAN 120K,BLUE,34516,550,33966,0.016,45,1,3,3,71,7341,0.674,0.732,ATTRITED CUSTOMER,98.402
717813558,57,F,HIGHSCHOOL,SINGLE,3,UNKNOWN,BLUE,8389,1960,6429,0.234,36,1,4,2,38,1334,0.384,0.407,ATTRITED CUSTOMER,98.3905
826261008,48,F,GRADUATE,UNKNOWN,3,LESS THAN 40K,BLUE,1438,0,1438,0.0,44,3,3,2,46,2054,0.736,0.586,ATTRITED CUSTOMER,98.3791
720529308,63,M,HIGHSCHOOL,SINGLE,0,60K - 80K,BLUE,1856,0,1856,0.0,48,5,3,1,46,1805,0.5,0.769,ATTRITED CUSTOMER,98.3783
713047608,40,F,COLLEGE,UNKNOWN,2,LESS THAN 40K,BLUE,2387,2013,374,0.843,36,6,1,3,41,2134,0.449,0.952,ATTRITED CUSTOMER,98.3683
708799983,40,M,POSTGRADUATE,MARRIED,1,60K - 80K,BLUE,18386,890,17496,0.048,36,6,3,4,43,1698,0.361,0.483,ATTRITED CUSTOMER,98.3562
719146008,48,M,GRADUATE,MARRIED,3,80K - 120K,BLUE,18672,2517,16155,0.135,39,4,4,3,35,1126,0.799,0.591,ATTRITED CUSTOMER,98.3557
778364583,45,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,5911,916,4995,0.155,25,3,2,3,31,1656,0.471,0.722,ATTRITED CUSTOMER,98.3488
716721483,59,M,UNEDUCATED,SINGLE,0,40K - 60K,BLUE,14458,2017,12441,0.14,52,1,2,2,72,8696,0.99,0.895,ATTRITED CUSTOMER,98.3454
779530908,48,F,UNKNOWN,DIVORCED,3,LESS THAN 40K,BLUE,1438,0,1438,0.0,31,5,2,4,58,1897,0.5,0.706,ATTRITED CUSTOMER,98.3357
712092783,47,F,DOCTORATE,SINGLE,3,LESS THAN 40K,BLUE,2437,0,2437,0.0,40,6,2,3,42,2027,0.664,0.448,ATTRITED CUSTOMER,98.3253
827440458,48,M,COLLEGE,MARRIED,4,80K - 120K,BLUE,9524,1449,8075,0.152,44,2,3,3,58,7527,0.559,0.657,ATTRITED CUSTOMER,98.3232
720142308,52,F,GRADUATE,MARRIED,2,LESS THAN 40K,BLUE,2160,0,2160,0.0,36,5,3,4,56,2360,0.645,0.647,ATTRITED CUSTOMER,98.3172
712399308,38,F,HIGHSCHOOL,UNKNOWN,3,LESS THAN 40K,BLUE,2989,2387,602,0.799,36,5,3,3,67,2143,0.437,0.558,ATTRITED CUSTOMER,98.3149
780584658,33,F,UNEDUCATED,UNKNOWN,2,40K - 60K,BLUE,1843,1293,550,0.702,22,4,2,2,61,2077,0.349,0.694,ATTRITED CUSTOMER,98.303
779931783,52,M,HIGHSCHOOL,SINGLE,2,MORE THAN 120K,BLUE,34516,0,34516,0.0,38,6,3,3,47,2213,0.639,0.382,ATTRITED CUSTOMER,98.3005
711873033,35,F,UNKNOWN,SINGLE,3,UNKNOWN,BLUE,1438,0,1438,0.0,29,4,2,3,56,2549,0.748,0.75,ATTRITED CUSTOMER,98.2997
718975083,47,F,GRADUATE,SINGLE,4,LESS THAN 40K,BLUE,2473,0,2473,0.0,40,6,4,3,44,2133,0.547,0.419,ATTRITED CUSTOMER,98.2966
710895708,35,F,DOCTORATE,MARRIED,0,LESS THAN 40K,BLUE,3876,0,3876,0.0,27,2,3,2,73,7712,0.848,0.825,ATTRITED CUSTOMER,98.2947
710061783,49,M,GRADUATE,MARRIED,1,40K - 60K,BLUE,14973,0,14973,0.0,40,6,1,4,59,4517,0.895,0.439,ATTRITED CUSTOMER,98.2913
719384433,44,F,HIGHSCHOOL,DIVORCED,3,LESS THAN 40K,BLUE,1877,1203,674,0.641,28,5,2,3,57,2581,0.654,0.781,ATTRITED CUSTOMER,98.2728
715222533,52,F,GRADUATE,MARRIED,3,LESS THAN 40K,BLUE,2566,1079,1487,0.42,36,5,3,3,36,2340,0.554,0.5,ATTRITED CUSTOMER,98.2714
717575958,50,F,POSTGRADUATE,MARRIED,1,40K - 60K,BLUE,1694,479,1215,0.283,41,6,3,3,42,2349,0.838,0.312,ATTRITED CUSTOMER,98.2687
720891633,53,F,HIGHSCHOOL,SINGLE,2,LESS THAN 40K,BLUE,3199,0,3199,0.0,46,6,1,2,59,4805,1.047,0.639,ATTRITED CUSTOMER,98.2653
714076683,29,F,COLLEGE,MARRIED,0,LESS THAN 40K,BLUE,3261,2517,744,0.772,19,2,1,2,54,2461,0.636,0.742,ATTRITED CUSTOMER,98.2585
718418958,30,M,POSTGRADUATE,DIVORCED,1,LESS THAN 40K,BLUE,5061,0,5061,0.0,36,6,2,4,38,1309,0.911,0.462,ATTRITED CUSTOMER,98.2583
712144158,53,F,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,2370,1166,1204,0.492,48,6,6,3,45,2164,0.562,0.607,ATTRITED CUSTOMER,98.2518
816850458,33,M,UNKNOWN,MARRIED,2,60K - 80K,BLUE,1698,0,1698,0.0,28,6,2,4,40,2448,0.823,0.379,ATTRITED CUSTOMER,98.2442
708702258,40,F,UNEDUCATED,SINGLE,3,UNKNOWN,BLUE,3698,478,3220,0.129,36,3,2,2,31,2051,0.611,0.632,ATTRITED CUSTOMER,98.2404
808747233,50,M,DOCTORATE,MARRIED,2,MORE THAN 120K,SILVER,34516,0,34516,0.0,45,6,3,3,55,2573,0.771,0.719,ATTRITED CUSTOMER,98.2349
763895958,53,M,HIGHSCHOOL,MARRIED,2,MORE THAN 120K,BLUE,7474,0,7474,0.0,46,4,3,1,21,732,0.858,0.615,ATTRITED CUSTOMER,98.2127
710590683,33,M,UNKNOWN,MARRIED,2,MORE THAN 120K,BLUE,16127,0,16127,0.0,36,3,3,5,82,7729,0.769,1.0,ATTRITED CUSTOMER,98.2066
770968383,41,M,GRADUATE,MARRIED,4,80K - 120K,SILVER,34516,825,33691,0.024,28,3,2,3,52,2022,0.616,0.733,ATTRITED CUSTOMER,98.1943
715014633,32,F,UNEDUCATED,MARRIED,0,UNKNOWN,BLUE,8791,0,8791,0.0,36,6,3,2,51,2579,0.894,0.594,ATTRITED CUSTOMER,98.1477
768712383,51,M,GRADUATE,DIVORCED,5,MORE THAN 120K,BLUE,34516,0,34516,0.0,45,6,3,6,91,8173,0.757,1.022,ATTRITED CUSTOMER,98.144
779471883,54,F,GRADUATE,MARRIED,1,LESS THAN 40K,BLUE,1438,808,630,0.562,40,2,3,1,19,705,0.997,0.9,ATTRITED CUSTOMER,98.1433
714443058,43,F,COLLEGE,MARRIED,4,LESS THAN 40K,BLUE,1484,0,1484,0.0,28,5,2,4,39,1664,0.2,0.5,ATTRITED CUSTOMER,98.1279
720141408,49,F,GRADUATE,SINGLE,2,LESS THAN 40K,BLUE,5456,951,4505,0.174,31,5,1,2,27,1096,0.737,0.588,ATTRITED CUSTOMER,98.121
715987758,49,M,GRADUATE,SINGLE,3,80K - 120K,BLUE,3261,0,3261,0.0,36,3,2,1,50,3081,1.012,0.667,ATTRITED CUSTOMER,98.1138
714408933,44,M,GRADUATE,SINGLE,4,80K - 120K,BLUE,10834,0,10834,0.0,36,4,2,2,51,2249,0.522,0.594,ATTRITED CUSTOMER,98.1115
782802033,45,F,UNKNOWN,MARRIED,4,LESS THAN 40K,BLUE,3411,1472,1939,0.432,39,3,2,2,55,2108,0.585,0.618,ATTRITED CUSTOMER,98.106
719740008,51,F,HIGHSCHOOL,MARRIED,4,LESS THAN 40K,BLUE,2791,940,1851,0.337,41,3,3,4,49,2584,0.813,0.441,ATTRITED CUSTOMER,98.1049
708412758,33,F,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,1457,0,1457,0.0,36,5,2,3,45,2200,0.677,0.364,ATTRITED CUSTOMER,98.072
711332883,62,M,HIGHSCHOOL,SINGLE,1,60K - 80K,BLUE,7547,2477,5070,0.328,46,2,3,3,73,5294,1.021,0.698,ATTRITED CUSTOMER,98.0553
716486508,45,F,HIGHSCHOOL,MARRIED,3,40K - 60K,BLUE,3399,0,3399,0.0,37,6,2,2,78,5529,0.991,0.66,ATTRITED CUSTOMER,98.0541
821759658,41,F,HIGHSCHOOL,DIVORCED,4,40K - 60K,BLUE,4650,204,4446,0.044,37,3,2,3,54,2014,0.685,0.8,ATTRITED CUSTOMER,98.0469
768632958,59,F,GRADUATE,SINGLE,1,UNKNOWN,BLUE,8708,1091,7617,0.125,49,3,4,6,49,2508,0.904,0.885,ATTRITED CUSTOMER,98.0411
713663508,58,M,HIGHSCHOOL,UNKNOWN,0,40K - 60K,BLUE,1438,0,1438,0.0,42,3,2,3,22,1088,0.835,1.444,ATTRITED CUSTOMER,98.0265
716368008,54,F,GRADUATE,MARRIED,1,UNKNOWN,BLUE,3137,959,2178,0.306,36,4,2,2,41,2925,1.008,0.414,ATTRITED CUSTOMER,98.0236
714559458,46,M,COLLEGE,MARRIED,4,60K - 80K,BLUE,1681,0,1681,0.0,36,4,2,1,48,1953,0.464,0.5,ATTRITED CUSTOMER,98.017
771638733,49,M,DOCTORATE,SINGLE,3,40K - 60K,BLUE,4354,0,4354,0.0,37,5,2,3,59,2750,0.738,0.686,ATTRITED CUSTOMER,98.0104
714945708,33,M,COLLEGE,SINGLE,4,40K - 60K,SILVER,15977,0,15977,0.0,20,2,1,3,64,7745,0.702,0.684,ATTRITED CUSTOMER,98.0069
713934633,40,F,UNEDUCATED,DIVORCED,4,LESS THAN 40K,BLUE,4423,2517,1906,0.569,35,2,3,3,87,8935,0.84,0.933,ATTRITED CUSTOMER,97.9844
708788583,64,F,COLLEGE,UNKNOWN,1,LESS THAN 40K,BLUE,6167,0,6167,0.0,56,3,1,2,43,1648,0.422,0.536,ATTRITED CUSTOMER,97.9493
718297683,59,F,HIGHSCHOOL,SINGLE,1,LESS THAN 40K,BLUE,4085,0,4085,0.0,50,1,0,3,71,7597,0.787,0.69,ATTRITED CUSTOMER,97.9453
718958583,44,M,POSTGRADUATE,SINGLE,4,80K - 120K,BLUE,2367,1606,761,0.678,36,5,3,2,59,4506,0.956,0.639,ATTRITED CUSTOMER,97.9322
778441533,45,F,HIGHSCHOOL,SINGLE,4,UNKNOWN,BLUE,4549,1631,2918,0.359,26,6,2,2,34,2240,0.779,0.478,ATTRITED CUSTOMER,97.9296
712582983,47,F,GRADUATE,MARRIED,3,LESS THAN 40K,SILVER,14057,1381,12676,0.098,36,4,3,1,54,4729,1.039,0.742,ATTRITED CUSTOMER,97.9294
715297908,41,F,COLLEGE,UNKNOWN,4,UNKNOWN,BLUE,1438,1125,313,0.782,22,4,2,3,52,2534,0.611,0.486,ATTRITED CUSTOMER,97.9222
714082308,39,M,HIGHSCHOOL,SINGLE,3,80K - 120K,BLUE,8656,0,8656,0.0,13,2,1,3,89,8056,0.893,0.935,ATTRITED CUSTOMER,97.883
753795633,48,F,UNEDUCATED,MARRIED,2,LESS THAN 40K,BLUE,2964,2517,447,0.849,41,5,3,2,38,2327,0.699,0.81,ATTRITED CUSTOMER,97.8725
712315683,53,F,UNEDUCATED,SINGLE,2,LESS THAN 40K,BLUE,1981,1518,463,0.766,45,1,1,1,25,973,1.019,0.923,ATTRITED CUSTOMER,97.8659
827898033,54,F,UNEDUCATED,MARRIED,1,UNKNOWN,BLUE,2912,0,2912,0.0,50,4,0,3,54,2465,0.621,1.077,ATTRITED CUSTOMER,97.8494
719099583,42,M,GRADUATE,MARRIED,3,40K - 60K,BLUE,1640,1444,196,0.88,34,3,2,3,33,1360,0.423,0.222,ATTRITED CUSTOMER,97.8397
815908908,47,F,UNEDUCATED,SINGLE,4,UNKNOWN,BLUE,6263,2517,3746,0.402,42,3,4,3,50,2613,0.857,0.724,ATTRITED CUSTOMER,97.8373
708301683,40,M,UNEDUCATED,MARRIED,2,80K - 120K,BLUE,20798,1059,19739,0.051,30,6,2,3,90,8038,1.049,0.837,ATTRITED CUSTOMER,97.8322
714524583,56,M,UNEDUCATED,MARRIED,3,80K - 120K,BLUE,23240,1534,21706,0.066,46,1,3,3,82,9441,0.971,0.907,ATTRITED CUSTOMER,97.8274
715485483,39,F,GRADUATE,MARRIED,5,LESS THAN 40K,BLUE,3664,0,3664,0.0,36,3,3,3,44,1479,0.419,0.913,ATTRITED CUSTOMER,97.7973
720961383,47,F,UNEDUCATED,SINGLE,3,UNKNOWN,BLUE,2952,0,2952,0.0,36,2,3,4,60,2907,0.82,0.875,ATTRITED CUSTOMER,97.7657
819714408,44,F,GRADUATE,MARRIED,2,UNKNOWN,BLUE,5666,2386,3280,0.421,39,6,3,3,42,1981,0.564,1.0,ATTRITED CUSTOMER,97.7492
718252533,30,F,GRADUATE,DIVORCED,0,LESS THAN 40K,BLUE,4203,996,3207,0.237,18,5,1,1,68,7292,0.705,0.7,ATTRITED CUSTOMER,97.7426
769053033,44,F,GRADUATE,SINGLE,1,40K - 60K,BLUE,4142,2517,1625,0.608,38,3,2,5,44,2104,0.809,0.833,ATTRITED CUSTOMER,97.7253
715651833,65,M,UNKNOWN,SINGLE,1,LESS THAN 40K,BLUE,2351,0,2351,0.0,36,3,4,4,35,1593,0.881,0.591,ATTRITED CUSTOMER,97.7116
816378033,46,M,UNEDUCATED,SINGLE,4,80K - 120K,GOLD,34516,1104,33412,0.032,41,6,3,2,47,1989,0.591,0.741,ATTRITED CUSTOMER,97.6895
711122958,41,F,GRADUATE,SINGLE,3,LESS THAN 40K,BLUE,1764,0,1764,0.0,33,5,3,3,57,2105,0.552,0.839,ATTRITED CUSTOMER,97.6893
720234708,45,M,HIGHSCHOOL,SINGLE,2,MORE THAN 120K,BLUE,15490,0,15490,0.0,33,6,3,2,50,2429,0.742,0.471,ATTRITED CUSTOMER,97.6864
713590158,41,M,GRADUATE,SINGLE,4,60K - 80K,BLUE,5045,2080,2965,0.412,34,5,2,4,40,2042,0.738,0.481,ATTRITED CUSTOMER,97.6841
721265883,26,M,GRADUATE,SINGLE,1,LESS THAN 40K,BLUE,2174,1514,660,0.696,13,3,3,2,44,2510,0.607,0.294,EXISTING CUSTOMER,97.6707
714757083,44,M,UNEDUCATED,MARRIED,4,60K - 80K,SILVER,29076,0,29076,0.0,37,1,2,2,84,8765,0.77,1.211,ATTRITED CUSTOMER,97.6674
